laut,positif,negatif,1.0,1.0
daerah,positif,negatif,1.0,1.0
temen,positif,negatif,1.0,1.0
ancam,positif,negatif,1.0,1.0
utama,positif,negatif,1.0,1.0
akal,positif,negatif,1.0,1.0
alat,positif,negatif,1.0,1.0
bapak,positif,negatif,1.0,1.0
terlalu,positif,negatif,1.0,1.0
cilaka,positif,negatif,1.0,1.0
pake,positif,negatif,1.0,1.0
bersih,positif,negatif,1.0,1.0
sembunyi,positif,negatif,1.0,1.0
sok,positif,negatif,1.0,1.0
berfikir,positif,negatif,1.0,1.0
keluar,positif,negatif,1.0,1.0
panjang,positif,negatif,1.0,1.0
nama,positif,negatif,1.0,1.0
lawan,positif,negatif,1.0,1.0
nyawa,positif,negatif,1.0,1.0
arah,positif,negatif,1.0,1.0
maksimal,positif,negatif,1.0,1.0
sehat,positif,negatif,1.0,1.0
fasum,positif,negatif,1.0,1.0
hingga,positif,negatif,1.0,1.0
lokal,positif,negatif,1.0,1.0
wajar,positif,negatif,1.0,1.0
goblok,positif,negatif,1.0,1.0
takut,positif,negatif,1.0,1.0
tangkap,positif,negatif,1.0,1.0
nentang,positif,negatif,1.0,1.0
alih,positif,negatif,1.0,1.0
ciptaker,positif,negatif,1.0,1.0
tapi,positif,negatif,1.0,1.0
siar,positif,negatif,1.0,1.0
janggal,positif,negatif,1.0,1.0
siang,positif,negatif,1.0,1.0
diskusi,positif,negatif,1.0,1.0
air,positif,negatif,1.0,1.0
berani,positif,negatif,1.0,1.0
rezim,positif,negatif,1.0,1.0
bentuk,positif,negatif,1.0,1.0
tahu,positif,negatif,1.0,1.0
buru,positif,negatif,1.0,1.0
ngerti,positif,negatif,1.0,1.0
transparansi,positif,negatif,1.0,1.0
cek,positif,negatif,1.0,1.0
doang,positif,negatif,1.0,1.0
mundur,positif,negatif,1.0,1.0
sengsara,positif,negatif,1.0,1.0
ngomong,positif,negatif,1.0,1.0
tega,positif,negatif,1.0,1.0
sia,positif,negatif,1.0,1.0
serang,positif,negatif,1.0,1.0
ngomongin,positif,negatif,1.0,1.0
seluruh,positif,negatif,1.0,1.0
berapa,positif,negatif,1.0,1.0
maksa,positif,negatif,1.0,1.0
mesti,positif,negatif,1.0,1.0
nanti,positif,negatif,1.0,1.0
tambah,positif,negatif,1.0,1.0
usah,positif,negatif,1.0,1.0
budak,positif,negatif,1.0,1.0
dia,positif,negatif,1.0,1.0
ambil,positif,negatif,1.0,1.0
draf,positif,negatif,1.0,1.0
anggota,positif,negatif,1.0,1.0
sengaja,positif,negatif,1.0,1.0
sepakat,positif,negatif,1.0,1.0
revolusi,positif,negatif,1.0,1.0
gapapa,positif,negatif,1.0,1.0
loe,positif,negatif,1.0,1.0
segera,positif,negatif,1.0,1.0
demi,positif,negatif,1.0,1.0
tunjuk,positif,negatif,1.0,1.0
sipil,positif,negatif,1.0,1.0
dikit,positif,negatif,1.0,1.0
investasi,positif,negatif,1.0,1.0
ampun,positif,negatif,1.0,1.0
rusa,positif,negatif,1.0,1.0
sah,negatif,positif,1.0,1.0
mana,negatif,positif,1.0,1.0
sama,negatif,positif,1.0,1.0
kata,positif,negatif,1.0,1.0
hidup,positif,negatif,1.0,1.0
tanya,positif,negatif,1.0,1.0
paham,positif,negatif,1.0,1.0
rugi,positif,negatif,1.0,1.0
peluang,negatif,positif,1.0,1.0
bisa,negatif,positif,1.0,1.0
it,negatif,positif,1.0,1.0
semangat,negatif,positif,1.0,1.0
ngapain,negatif,positif,1.0,1.0
demonstrasi,negatif,positif,1.0,1.0
oknum,negatif,positif,1.0,1.0
tunggang,negatif,positif,1.0,1.0
empati,negatif,positif,1.0,1.0
berdak,negatif,positif,1.0,1.0
kpopers,negatif,positif,1.0,1.0
dari,negatif,positif,1.0,1.0
tenang,negatif,positif,1.0,1.0
bawa,negatif,positif,1.0,1.0
kaji,negatif,positif,1.0,1.0
sini,negatif,positif,1.0,1.0
bahas,negatif,positif,1.0,1.0
tuntut,negatif,positif,1.0,1.0
power,negatif,positif,1.0,1.0
contoh,negatif,positif,1.0,1.0
sma,negatif,positif,1.0,1.0
bangsa,negatif,positif,1.0,1.0
teriak,negatif,positif,1.0,1.0
cuman,negatif,positif,1.0,1.0
ujung,negatif,positif,1.0,1.0
politik,negatif,positif,1.0,1.0
pemda,negatif,positif,1.0,1.0
gausah,negatif,positif,1.0,1.0
sepenuh,negatif,positif,1.0,1.0
lingkung,negatif,positif,1.0,1.0
tulis,negatif,positif,1.0,1.0
jejak,negatif,positif,1.0,1.0
bangun,negatif,positif,1.0,1.0
sbg,negatif,positif,1.0,1.0
bawah,negatif,positif,1.0,1.0
gugat,negatif,positif,1.0,1.0
kadang,negatif,positif,1.0,1.0
demonstran,negatif,positif,1.0,1.0
pancing,negatif,positif,1.0,1.0
people,negatif,positif,1.0,1.0
susup,negatif,positif,1.0,1.0
kpd,negatif,positif,1.0,1.0
tindas,negatif,positif,1.0,1.0
anggap,negatif,positif,1.0,1.0
justru,negatif,positif,1.0,1.0
yaa,negatif,positif,1.0,1.0
kosong,negatif,positif,1.0,1.0
smua,negatif,positif,1.0,1.0
kutip,negatif,positif,1.0,1.0
tolong,negatif,positif,1.0,1.0
bantu,negatif,positif,1.0,1.0
gaji,negatif,positif,1.0,1.0
situ,negatif,positif,1.0,1.0
beliau,negatif,positif,1.0,1.0
akibat,negatif,positif,1.0,1.0
naik,negatif,positif,1.0,1.0
he,negatif,positif,1.0,1.0
prof,negatif,positif,1.0,1.0
tka,negatif,positif,1.0,1.0
sosial,negatif,positif,1.0,1.0
terimakasih,negatif,positif,1.0,1.0
bom,negatif,positif,1.0,1.0
klarifikasi,negatif,positif,1.0,1.0
lain,negatif,positif,1.0,1.0
bayar,negatif,positif,1.0,1.0
telah,negatif,positif,1.0,1.0
pegawai,negatif,positif,1.0,1.0
henti,negatif,positif,1.0,1.0
pada,negatif,positif,1.0,1.0
karena,negatif,positif,1.0,1.0
debat,negatif,positif,1.0,1.0
edar,negatif,positif,1.0,1.0
selalu,negatif,positif,1.0,1.0
sby,negatif,positif,1.0,1.0
kawan,negatif,positif,1.0,1.0
betapa,negatif,positif,1.0,1.0
sampai,negatif,positif,1.0,1.0
nyari,negatif,positif,1.0,1.0
jawab,negatif,positif,1.0,1.0
gk,negatif,positif,1.0,1.0
ke,negatif,positif,1.0,1.0
hilang,negatif,positif,1.0,1.0
bisnis,negatif,positif,1.0,1.0
entah,negatif,positif,1.0,1.0
rk,negatif,positif,1.0,1.0
scr,negatif,positif,1.0,1.0
bodoh,negatif,positif,1.0,1.0
harus,positif,negatif,1.0,1.0
si,positif,negatif,1.0,1.0
begitu,positif,negatif,1.0,1.0
point,positif,negatif,1.0,1.0
kelas,positif,negatif,1.0,1.0
paling,positif,negatif,1.0,1.0
kita,positif,negatif,1.0,1.0
sekali,positif,negatif,1.0,1.0
lu,positif,negatif,1.0,1.0
presiden,positif,negatif,1.0,1.0
siapa,positif,negatif,1.0,1.0
sedikit,positif,negatif,1.0,1.0
atas,positif,negatif,1.0,1.0
draft,positif,negatif,1.0,1.0
susah,positif,negatif,1.0,1.0
balik,negatif,positif,1.0,1.0
coba,negatif,positif,1.0,1.0
bener,negatif,positif,1.0,1.0
aspirasi,negatif,positif,1.0,1.0
ikut,negatif,positif,1.0,1.0
waktu,negatif,positif,1.0,1.0
lihat,negatif,positif,1.0,1.0
dan,negatif,positif,1.0,1.0
jd,negatif,positif,1.0,1.0
media,negatif,positif,1.0,1.0
malah,negatif,positif,1.0,1.0
isi,negatif,positif,1.0,1.0
sendiri,negatif,positif,1.0,1.0
pihak,negatif,positif,1.0,1.0
oligarki,positif,negatif,1.0,1.0
jarah,positif,negatif,1.0,1.0
ngerusak,positif,negatif,1.0,1.0
kuas,positif,negatif,1.0,1.0
ancur,positif,negatif,1.0,1.0
nolong,positif,negatif,1.0,1.0
biadab,positif,negatif,1.0,1.0
kamil,positif,negatif,1.0,1.0
hehehe,positif,negatif,1.0,1.0
kondusif,positif,negatif,1.0,1.0
bangeeet,positif,negatif,1.0,1.0
gagal,positif,negatif,1.0,1.0
puan,positif,negatif,1.0,1.0
masif,positif,negatif,1.0,1.0
daknya,positif,negatif,1.0,1.0
balas,positif,negatif,1.0,1.0
sangon,positif,negatif,1.0,1.0
ahli,positif,negatif,1.0,1.0
korupsi,positif,negatif,1.0,1.0
drpd,positif,negatif,1.0,1.0
data,positif,negatif,1.0,1.0
eksekusi,positif,negatif,1.0,1.0
fadli,positif,negatif,1.0,1.0
deeeeeng,positif,negatif,1.0,1.0
sponsor,positif,negatif,1.0,1.0
masih,positif,negatif,1.0,1.0
jiwa,positif,negatif,1.0,1.0
bhkan,positif,negatif,1.0,1.0
mmg,positif,negatif,1.0,1.0
ii,positif,negatif,1.0,1.0
nilai,positif,negatif,1.0,1.0
nyambung,positif,negatif,1.0,1.0
gusur,positif,negatif,1.0,1.0
hanya,positif,negatif,1.0,1.0
webinar,positif,negatif,1.0,1.0
jatuh,positif,negatif,1.0,1.0
tanah,positif,negatif,1.0,1.0
bos,positif,negatif,1.0,1.0
sejarah,positif,negatif,1.0,1.0
bajing,positif,negatif,1.0,1.0
serta,positif,negatif,1.0,1.0
mikir,positif,negatif,1.0,1.0
substansial,positif,negatif,1.0,1.0
dengan,positif,negatif,1.0,1.0
entertain,positif,negatif,1.0,1.0
kembali,positif,negatif,1.0,1.0
tewas,positif,negatif,1.0,1.0
amrik,positif,negatif,1.0,1.0
demokratif,positif,negatif,1.0,1.0
story,positif,negatif,1.0,1.0
jkw,positif,negatif,1.0,1.0
islam,positif,negatif,1.0,1.0
jamet,positif,negatif,1.0,1.0
enak,positif,negatif,1.0,1.0
kopi,positif,negatif,1.0,1.0
ah,positif,negatif,1.0,1.0
pandang,positif,negatif,1.0,1.0
suri,positif,negatif,1.0,1.0
gambling,positif,negatif,1.0,1.0
kompleks,positif,negatif,1.0,1.0
mbak,positif,negatif,1.0,1.0
maya,positif,negatif,1.0,1.0
buzzerp,positif,negatif,1.0,1.0
industry,positif,negatif,1.0,1.0
ngobrol,positif,negatif,1.0,1.0
anjg,positif,negatif,1.0,1.0
minimal,positif,negatif,1.0,1.0
woy,positif,negatif,1.0,1.0
dsn,positif,negatif,1.0,1.0
tntu,positif,negatif,1.0,1.0
gunung,positif,negatif,1.0,1.0
barbar,positif,negatif,1.0,1.0
bantuanya,positif,negatif,1.0,1.0
adopsi,positif,negatif,1.0,1.0
dihp,positif,negatif,1.0,1.0
tiada,positif,negatif,1.0,1.0
telinga,positif,negatif,1.0,1.0
turut,positif,negatif,1.0,1.0
luar,positif,negatif,1.0,1.0
mnghalalkan,positif,negatif,1.0,1.0
judicial,positif,negatif,1.0,1.0
demografi,positif,negatif,1.0,1.0
filter,positif,negatif,1.0,1.0
korup,positif,negatif,1.0,1.0
pakai,positif,negatif,1.0,1.0
logika,positif,negatif,1.0,1.0
tetangga,positif,negatif,1.0,1.0
desta,positif,negatif,1.0,1.0
bau,positif,negatif,1.0,1.0
nyiramnya,positif,negatif,1.0,1.0
asap,positif,negatif,1.0,1.0
gua,positif,negatif,1.0,1.0
modal,positif,negatif,1.0,1.0
rupa,positif,negatif,1.0,1.0
cina,positif,negatif,1.0,1.0
borjuis,positif,negatif,1.0,1.0
kamis,positif,negatif,1.0,1.0
kawal,positif,negatif,1.0,1.0
luka,positif,negatif,1.0,1.0
situasi,positif,negatif,1.0,1.0
manhaj,positif,negatif,1.0,1.0
kuda,positif,negatif,1.0,1.0
bandar,positif,negatif,1.0,1.0
review,positif,negatif,1.0,1.0
dperalat,positif,negatif,1.0,1.0
negatifve,positif,negatif,1.0,1.0
jelasin,positif,negatif,1.0,1.0
tentu,positif,negatif,1.0,1.0
proyek,positif,negatif,1.0,1.0
george,positif,negatif,1.0,1.0
ln,positif,negatif,1.0,1.0
gaung,positif,negatif,1.0,1.0
ngebahas,positif,negatif,1.0,1.0
sempat,positif,negatif,1.0,1.0
hadir,positif,negatif,1.0,1.0
buah,positif,negatif,1.0,1.0
aji,positif,negatif,1.0,1.0
lengser,positif,negatif,1.0,1.0
neraka,positif,negatif,1.0,1.0
tata,positif,negatif,1.0,1.0
penuh,positif,negatif,1.0,1.0
lambat,positif,negatif,1.0,1.0
darah,positif,negatif,1.0,1.0
efek,positif,negatif,1.0,1.0
pidana,positif,negatif,1.0,1.0
umr,positif,negatif,1.0,1.0
kontol,positif,negatif,1.0,1.0
suasana,positif,negatif,1.0,1.0
per,positif,negatif,1.0,1.0
godok,positif,negatif,1.0,1.0
dapet,positif,negatif,1.0,1.0
digital,positif,negatif,1.0,1.0
opini,positif,negatif,1.0,1.0
stuju,positif,negatif,1.0,1.0
gel,positif,negatif,1.0,1.0
sosiologis,positif,negatif,1.0,1.0
swasta,positif,negatif,1.0,1.0
sumpa,positif,negatif,1.0,1.0
pressure,positif,negatif,1.0,1.0
segara,positif,negatif,1.0,1.0
emosy,positif,negatif,1.0,1.0
bentar,positif,negatif,1.0,1.0
masing-masing,positif,negatif,1.0,1.0
insfratruktur,positif,negatif,1.0,1.0
mending,positif,negatif,1.0,1.0
nonton,positif,negatif,1.0,1.0
iyaa,positif,negatif,1.0,1.0
kamri,positif,negatif,1.0,1.0
bincang,positif,negatif,1.0,1.0
dandan,positif,negatif,1.0,1.0
n,positif,negatif,1.0,1.0
sektor,positif,negatif,1.0,1.0
resah,positif,negatif,1.0,1.0
sumber,positif,negatif,1.0,1.0
sindir,positif,negatif,1.0,1.0
sasar,positif,negatif,1.0,1.0
ahy,positif,negatif,1.0,1.0
keliru,positif,negatif,1.0,1.0
bersihin,positif,negatif,1.0,1.0
narasi,positif,negatif,1.0,1.0
menteri,positif,negatif,1.0,1.0
bae,positif,negatif,1.0,1.0
bingung,positif,negatif,1.0,1.0
anying,positif,negatif,1.0,1.0
chaos,positif,negatif,1.0,1.0
pks,positif,negatif,1.0,1.0
hutan,positif,negatif,1.0,1.0
liar,positif,negatif,1.0,1.0
nge,positif,negatif,1.0,1.0
diperjuangin,positif,negatif,1.0,1.0
diri,positif,negatif,1.0,1.0
kta,positif,negatif,1.0,1.0
kemudian,positif,negatif,1.0,1.0
botol,positif,negatif,1.0,1.0
taun,positif,negatif,1.0,1.0
laknatuallah,positif,negatif,1.0,1.0
artis,positif,negatif,1.0,1.0
wawancara,positif,negatif,1.0,1.0
maka,positif,negatif,1.0,1.0
utang,positif,negatif,1.0,1.0
pasalnya,positif,negatif,1.0,1.0
lingkup,positif,negatif,1.0,1.0
tanda,positif,negatif,1.0,1.0
trsedia,positif,negatif,1.0,1.0
untukapa,positif,negatif,1.0,1.0
mereka,positif,negatif,1.0,1.0
bebal,positif,negatif,1.0,1.0
nah,positif,negatif,1.0,1.0
ormas,positif,negatif,1.0,1.0
interogasi,positif,negatif,1.0,1.0
batin,positif,negatif,1.0,1.0
barusan,positif,negatif,1.0,1.0
delegitimasi,positif,negatif,1.0,1.0
tetep,positif,negatif,1.0,1.0
ribut,positif,negatif,1.0,1.0
kung,positif,negatif,1.0,1.0
krja,positif,negatif,1.0,1.0
nyoba,positif,negatif,1.0,1.0
kali,positif,negatif,1.0,1.0
gamau,positif,negatif,1.0,1.0
ri,positif,negatif,1.0,1.0
akademisi,positif,negatif,1.0,1.0
unjuk,positif,negatif,1.0,1.0
rusakin,positif,negatif,1.0,1.0
makku,positif,negatif,1.0,1.0
mosi,positif,negatif,1.0,1.0
gratis,positif,negatif,1.0,1.0
pulang,positif,negatif,1.0,1.0
menang,positif,negatif,1.0,1.0
ketuk,positif,negatif,1.0,1.0
busuk,positif,negatif,1.0,1.0
nutupi,positif,negatif,1.0,1.0
janji,positif,negatif,1.0,1.0
kelan,positif,negatif,1.0,1.0
oktober,positif,negatif,1.0,1.0
nambah,positif,negatif,1.0,1.0
putar,positif,negatif,1.0,1.0
bijaksana,positif,negatif,1.0,1.0
kecam,positif,negatif,1.0,1.0
an,positif,negatif,1.0,1.0
setor,positif,negatif,1.0,1.0
jumlah,positif,negatif,1.0,1.0
disweeping,positif,negatif,1.0,1.0
warung,positif,negatif,1.0,1.0
kesel,positif,negatif,1.0,1.0
guna,positif,negatif,1.0,1.0
terburu,positif,negatif,1.0,1.0
kontak,positif,negatif,1.0,1.0
lansung,positif,negatif,1.0,1.0
bonus,positif,negatif,1.0,1.0
ibarat,positif,negatif,1.0,1.0
idupnya,positif,negatif,1.0,1.0
libat,positif,negatif,1.0,1.0
klaster,positif,negatif,1.0,1.0
ridwan,positif,negatif,1.0,1.0
aq,positif,negatif,1.0,1.0
untun,positif,negatif,1.0,1.0
patah,positif,negatif,1.0,1.0
wilayah,positif,negatif,1.0,1.0
ngegodain,positif,negatif,1.0,1.0
tunggu,positif,negatif,1.0,1.0
segi,positif,negatif,1.0,1.0
pokok,positif,negatif,1.0,1.0
bangga,positif,negatif,1.0,1.0
jenak,positif,negatif,1.0,1.0
msh,positif,negatif,1.0,1.0
krna,positif,negatif,1.0,1.0
penjuru,positif,negatif,1.0,1.0
ken,positif,negatif,1.0,1.0
bijak,positif,negatif,1.0,1.0
adab,positif,negatif,1.0,1.0
kasi,positif,negatif,1.0,1.0
uud,positif,negatif,1.0,1.0
merk,positif,negatif,1.0,1.0
kamar,positif,negatif,1.0,1.0
alloh,positif,negatif,1.0,1.0
efektif,positif,negatif,1.0,1.0
botak,positif,negatif,1.0,1.0
suatu,positif,negatif,1.0,1.0
boneka,positif,negatif,1.0,1.0
jangka,positif,negatif,1.0,1.0
oleh,positif,negatif,1.0,1.0
bunuh,positif,negatif,1.0,1.0
nyaman,positif,negatif,1.0,1.0
salaf,positif,negatif,1.0,1.0
senggol,positif,negatif,1.0,1.0
jngan,positif,negatif,1.0,1.0
untut,positif,negatif,1.0,1.0
ruang,positif,negatif,1.0,1.0
trust,positif,negatif,1.0,1.0
jawabanya,positif,negatif,1.0,1.0
alhamdulillah,positif,negatif,1.0,1.0
oksigen,positif,negatif,1.0,1.0
china,positif,negatif,1.0,1.0
up,positif,negatif,1.0,1.0
lbh,positif,negatif,1.0,1.0
sate,positif,negatif,1.0,1.0
walikota,positif,negatif,1.0,1.0
analisis,positif,negatif,1.0,1.0
fokus,positif,negatif,1.0,1.0
mbknya,positif,negatif,1.0,1.0
oke,positif,negatif,1.0,1.0
mossi,positif,negatif,1.0,1.0
keluarga,positif,negatif,1.0,1.0
sekarang,positif,negatif,1.0,1.0
mogok,positif,negatif,1.0,1.0
pancasila,positif,negatif,1.0,1.0
bandung,positif,negatif,1.0,1.0
segala,positif,negatif,1.0,1.0
bagi,positif,negatif,1.0,1.0
mengcover,positif,negatif,1.0,1.0
nekat,positif,negatif,1.0,1.0
comberan,positif,negatif,1.0,1.0
tangan,positif,negatif,1.0,1.0
sifat,positif,negatif,1.0,1.0
layang,positif,negatif,1.0,1.0
bangsaat,positif,negatif,1.0,1.0
pusat,positif,negatif,1.0,1.0
nguntungin,positif,negatif,1.0,1.0
apalgi,positif,negatif,1.0,1.0
kembang,positif,negatif,1.0,1.0
sumpahin,positif,negatif,1.0,1.0
jgn,positif,negatif,1.0,1.0
duga,positif,negatif,1.0,1.0
hutang,positif,negatif,1.0,1.0
segan,positif,negatif,1.0,1.0
why,positif,negatif,1.0,1.0
jamin,positif,negatif,1.0,1.0
alam,positif,negatif,1.0,1.0
bulan,positif,negatif,1.0,1.0
g,positif,negatif,1.0,1.0
industri,positif,negatif,1.0,1.0
sahkanya,positif,negatif,1.0,1.0
patuh,positif,negatif,1.0,1.0
kecoh,positif,negatif,1.0,1.0
palu,positif,negatif,1.0,1.0
jilid,positif,negatif,1.0,1.0
tekendali,positif,negatif,1.0,1.0
statemenya,positif,negatif,1.0,1.0
garap,positif,negatif,1.0,1.0
konsep,positif,negatif,1.0,1.0
jago,positif,negatif,1.0,1.0
kritik,positif,negatif,1.0,1.0
speak,positif,negatif,1.0,1.0
transparan,positif,negatif,1.0,1.0
influencerp,positif,negatif,1.0,1.0
fungsi,positif,negatif,1.0,1.0
lahan,positif,negatif,1.0,1.0
diteriakin,positif,negatif,1.0,1.0
linkaran,positif,negatif,1.0,1.0
efisien,positif,negatif,1.0,1.0
buktiin,positif,negatif,1.0,1.0
youtubenya,positif,negatif,1.0,1.0
sarat,positif,negatif,1.0,1.0
divalidasi,positif,negatif,1.0,1.0
sahkan,positif,negatif,1.0,1.0
baperan,positif,negatif,1.0,1.0
fatal,positif,negatif,1.0,1.0
kejar,positif,negatif,1.0,1.0
dewan,positif,negatif,1.0,1.0
transparasi,positif,negatif,1.0,1.0
mata,positif,negatif,1.0,1.0
bner,positif,negatif,1.0,1.0
tilik,positif,negatif,1.0,1.0
hadap,positif,negatif,1.0,1.0
tnaya,positif,negatif,1.0,1.0
kabar,positif,negatif,1.0,1.0
walaupun,positif,negatif,1.0,1.0
lembaga,positif,negatif,1.0,1.0
bangkee,positif,negatif,1.0,1.0
prinsip,positif,negatif,1.0,1.0
beberpa,positif,negatif,1.0,1.0
temu,positif,negatif,1.0,1.0
dakwah,positif,negatif,1.0,1.0
menggenaskan,positif,negatif,1.0,1.0
allah,positif,negatif,1.0,1.0
ama,positif,negatif,1.0,1.0
dm,positif,negatif,1.0,1.0
gajelas,positif,negatif,1.0,1.0
biaya,positif,negatif,1.0,1.0
pngesahan,positif,negatif,1.0,1.0
elemen,positif,negatif,1.0,1.0
hebat,positif,negatif,1.0,1.0
wajib,positif,negatif,1.0,1.0
aseng,positif,negatif,1.0,1.0
kalsel,positif,negatif,1.0,1.0
mayoritas,positif,negatif,1.0,1.0
rumah,positif,negatif,1.0,1.0
iblis,positif,negatif,1.0,1.0
bacok,positif,negatif,1.0,1.0
sakit,positif,negatif,1.0,1.0
in,positif,negatif,1.0,1.0
manusi,positif,negatif,1.0,1.0
hapus,positif,negatif,1.0,1.0
bangsat,positif,negatif,1.0,1.0
ajak,positif,negatif,1.0,1.0
duka,positif,negatif,1.0,1.0
haus,positif,negatif,1.0,1.0
cikeas,positif,negatif,1.0,1.0
brp,positif,negatif,1.0,1.0
fb,positif,negatif,1.0,1.0
kualitas,positif,negatif,1.0,1.0
hrs,positif,negatif,1.0,1.0
nyinyir,positif,negatif,1.0,1.0
sape,positif,negatif,1.0,1.0
represif,positif,negatif,1.0,1.0
gelo,positif,negatif,1.0,1.0
kaget,positif,negatif,1.0,1.0
bahwa,positif,negatif,1.0,1.0
tenaga,positif,negatif,1.0,1.0
ancor,positif,negatif,1.0,1.0
sungai,positif,negatif,1.0,1.0
gede,positif,negatif,1.0,1.0
batu,positif,negatif,1.0,1.0
demokrrat,positif,negatif,1.0,1.0
tonton,positif,negatif,1.0,1.0
jempol,positif,negatif,1.0,1.0
halal,positif,negatif,1.0,1.0
perppu,positif,negatif,1.0,1.0
jga,positif,negatif,1.0,1.0
teh,positif,negatif,1.0,1.0
jka,positif,negatif,1.0,1.0
rahmatulloh,positif,negatif,1.0,1.0
pakar,positif,negatif,1.0,1.0
politis,positif,negatif,1.0,1.0
gegara,positif,negatif,1.0,1.0
ente,positif,negatif,1.0,1.0
gera,positif,negatif,1.0,1.0
eropa,positif,negatif,1.0,1.0
gubris,positif,negatif,1.0,1.0
ngeri,positif,negatif,1.0,1.0
apatis,positif,negatif,1.0,1.0
standar,positif,negatif,1.0,1.0
wenang,positif,negatif,1.0,1.0
jajah,positif,negatif,1.0,1.0
lanjut,positif,negatif,1.0,1.0
dipungkiri,positif,negatif,1.0,1.0
suka,positif,negatif,1.0,1.0
mohon,positif,negatif,1.0,1.0
manusia,positif,negatif,1.0,1.0
miskin,positif,negatif,1.0,1.0
kalah,positif,negatif,1.0,1.0
doa,positif,negatif,1.0,1.0
pribadi,positif,negatif,1.0,1.0
shingga,positif,negatif,1.0,1.0
tolol,positif,negatif,1.0,1.0
korporasi,positif,negatif,1.0,1.0
guideline,positif,negatif,1.0,1.0
goblo,positif,negatif,1.0,1.0
kesal,positif,negatif,1.0,1.0
dasar,positif,negatif,1.0,1.0
rudi,positif,negatif,1.0,1.0
thdp,positif,negatif,1.0,1.0
merespon,positif,negatif,1.0,1.0
knp,positif,negatif,1.0,1.0
upah,positif,negatif,1.0,1.0
demokratisasi,positif,negatif,1.0,1.0
denger,positif,negatif,1.0,1.0
benah,positif,negatif,1.0,1.0
hajat,positif,negatif,1.0,1.0
airlangga,positif,negatif,1.0,1.0
yangfun,positif,negatif,1.0,1.0
cerdas,positif,negatif,1.0,1.0
matana,positif,negatif,1.0,1.0
informatif,positif,negatif,1.0,1.0
malam,positif,negatif,1.0,1.0
haru,positif,negatif,1.0,1.0
bagus,positif,negatif,1.0,1.0
tt,positif,negatif,1.0,1.0
sesat,positif,negatif,1.0,1.0
perempuan,positif,negatif,1.0,1.0
mengugatnya,positif,negatif,1.0,1.0
mncapai,positif,negatif,1.0,1.0
neg,positif,negatif,1.0,1.0
keruh,positif,negatif,1.0,1.0
floyd,positif,negatif,1.0,1.0
terdak,positif,negatif,1.0,1.0
publikasi,positif,negatif,1.0,1.0
surati,positif,negatif,1.0,1.0
pd,positif,negatif,1.0,1.0
ajar,positif,negatif,1.0,1.0
draftnya,positif,negatif,1.0,1.0
tuan,positif,negatif,1.0,1.0
misal,positif,negatif,1.0,1.0
atuh,positif,negatif,1.0,1.0
hey,positif,negatif,1.0,1.0
dong,positif,negatif,1.0,1.0
sementara,positif,negatif,1.0,1.0
singkat,positif,negatif,1.0,1.0
nyemplung,positif,negatif,1.0,1.0
mnyengsarakan,positif,negatif,1.0,1.0
ramasuk,positif,negatif,1.0,1.0
pilih,positif,negatif,1.0,1.0
butuh,positif,negatif,1.0,1.0
kasus,positif,negatif,1.0,1.0
tipi,positif,negatif,1.0,1.0
ngejagong,positif,negatif,1.0,1.0
bego,positif,negatif,1.0,1.0
murka,positif,negatif,1.0,1.0
wewenang,positif,negatif,1.0,1.0
abai,positif,negatif,1.0,1.0
dikhianatin,positif,negatif,1.0,1.0
sial,positif,negatif,1.0,1.0
kampus,positif,negatif,1.0,1.0
dana,positif,negatif,1.0,1.0
model,positif,negatif,1.0,1.0
imbalanya,positif,negatif,1.0,1.0
ubah,positif,negatif,1.0,1.0
buddyyyyy,positif,negatif,1.0,1.0
ngak,positif,negatif,1.0,1.0
gapaham,positif,negatif,1.0,1.0
kberadaan,positif,negatif,1.0,1.0
post,positif,negatif,1.0,1.0
pancasilais,positif,negatif,1.0,1.0
paksa,positif,negatif,1.0,1.0
bedah,positif,negatif,1.0,1.0
pergola,positif,negatif,1.0,1.0
brsampaing,positif,negatif,1.0,1.0
gaada,positif,negatif,1.0,1.0
ngeluh,positif,negatif,1.0,1.0
gedung,positif,negatif,1.0,1.0
skrg,positif,negatif,1.0,1.0
duduk,positif,negatif,1.0,1.0
tong,positif,negatif,1.0,1.0
ini,negatif,positif,1.0,1.0
benar,negatif,positif,1.0,1.0
negeri,positif,negatif,1.0,1.0
sebut,positif,negatif,1.0,1.0
cepat,positif,negatif,1.0,1.0
hati,positif,negatif,1.0,1.0
org,positif,negatif,1.0,1.0
investor,positif,negatif,1.0,1.0
sm,positif,negatif,1.0,1.0
umum,positif,negatif,1.0,1.0
banding,positif,negatif,1.0,1.0
bicara,positif,negatif,1.0,1.0
trus,positif,negatif,1.0,1.0
api,positif,negatif,1.0,1.0
juta,positif,negatif,1.0,1.0
langsung,positif,negatif,1.0,1.0
klo,positif,negatif,1.0,1.0
makanya,positif,negatif,1.0,1.0
teman,positif,negatif,1.0,1.0
turun,positif,negatif,1.0,1.0
lindung,positif,negatif,1.0,1.0
bahkan,positif,negatif,1.0,1.0
fakta,positif,negatif,1.0,1.0
kena,positif,negatif,1.0,1.0
pak,positif,negatif,1.0,1.0
marah,positif,negatif,1.0,1.0
kontra,positif,negatif,1.0,1.0
anda,positif,negatif,1.0,1.0
lempar,positif,negatif,1.0,1.0
