author_id,created_at,id,source,text
2856727573,2020-10-09T16,1314610421584674816,Twitter for Android,Coba sekali kali pak tanya random ke para anggota dpr apakah dia udah hapal &amp; paham substansi dari pasal pasal omnibus law
963848037914177537,2020-10-09T16,1314610407286272000,Twitter Web App,Polri Tangkap Pemilik Akun Diduga Sebar Hoax Omnibus Law
526953767,2020-10-09T16,1314610398855786497,Twitter Web App,"Ahli hukum dari Universitas Padjajaran Romli Atmasasmita mengatakan, omnibus law UU Cipta Kerja akan berdampak positif, karena bisa mengubah budaya buruk korupsi, kolusi, dan nepotisme yang kental dengan jaman orde baru. "
751459046796910592,2020-10-09T16,1314610361509707776,Twitter for Android,Pengangguran Ditangkap Polisi Usai Sebarkan Hoax Omnibus Law di Medsos
1301964845432975360,2020-10-09T16,1314610313585590274,Twitter Web App,"Ga pengen liat berita2 Omnibuslaw, DPR, demo2 tp aku retweet2 yg ada sangkut paut sm demo. kumaha sih"
250528137,2020-10-09T16,1314610301547888641,Twitter for Android, emang itu tujuan pemerintah kok biar gak pada protes jd dipercepat pembahasan ketika masa pandemi... dikiranya rakyat mau nyerah krn pandemi... gak akan bos... lawan! kasian sama dokter dan kasihani keluarga... lawan Omnibus law...
255960254,2020-10-09T16,1314610300973281280,Twitter for iPhone,"Karena ada deadline tugas yg diundur, akhirnya memutuskan untuk sedikit mengkaji tentang Omnibus Law, khusus di bagian yang terkait dengan bidang keilmuan yang saya tekuni, kesehatan khususnya farmasi. Jujur masih bingung banget share hasilnya disini atau engga, tapi-"
39225614,2020-10-09T16,1314610278047211520,Twitter for Android,Dari sini aja jelas kalau \pakar\ pun belum tentu paham Omnibus Law. Main muncrat-muncrat oligarki aja. Padahal isinya udah jelas diluruskan sama Bahlil dan Hariyadi di mata Najwa kemarin.
1305370517734436864,2020-10-09T16,1314610265132994562,Twitter for iPhone,Agendanya
535116408,2020-10-09T16,1314610248640950273,Twitter for Android,disuruh ngajuin ke MK nek ra setuju ro omnibuslaw tapi jebul MK wes di jawil oleh orang-orang yg berkepentingan. tapi tidak ada salahnya untuk di coba monggo ajuin ke MK sesuai intruksi dari bpk presiden.
1237191935409840128,2020-10-09T16,1314610209298374656,Twitter for Android,Indonesian rally against 'omnibus' jobs law. (08/10/2020) -location
117712524,2020-10-09T16,1314610159797235713,Twitter for Android,"Pak Jox anda udah baca semuanya yg ada di omnibus law? Atau cuma kata menteri2 aja? Baca dulu sendiri ya, jangan malas baca "
1247169461611708422,2020-10-09T16,1314610153292025858,Dailymate Indonesia,"7 Pernyataan Sikap 4 Ormas Besutan Habib Rizieq Soal Omnibus Law Cipta Kerja, Poin 6 Ditujukan Langsung ke Jokowi "
1134566672751140865,2020-10-09T16,1314610030805618688,Twitter for Android, Udh goblok ngeyel.. Emg loe budeg ya kn udh gue suruh tanya ame gerombolan lu?
1141564947073126400,2020-10-09T16,1314610002372435968,Twitter for Android,"*Jika anda tidak peduli UU OMNIBUS LAW, dan anda berfikir kalau UU tersebut hanya merugikan kaum buruh*. Anda salah besar, ada *beberapa point dari UU ini yang sangat merugikan hak warga sipil seperti kita* "
1194824879700205569,2020-10-09T16,1314609992419307521,Twitter for Android,\lu sbenernya dukung omnibus law apa engga si jun\ lu liat aja lah noh tab likes gw cape ngejelasinnya. . \Trs lu ga ngedukung yg ikut demo kemaren?\ ya gw dukung lah gmnsii audah serahlu . iya ini kaga ada yg nanya gw kek gini tp jaga2aja wkwkwk
95401205,2020-10-09T16,1314609977139449861,Twitter for Android," Menarik perhatian iya, tapi malah mengalihkan dari isu yang sebenarnya, karena nggak semua orang yg kontra omnibus law (apalagi pihak-pihak yang seharusnya diyakinkan dengan our causes) setuju bahwa bakar fasilitas umum itu benar. Hasilnya"
104371336,2020-10-09T16,1314609963986116610,Twitter Web App," Demokrasi, dmn letak demokrasi dlm Omnibus Law, omm? Apakah lagu Panji-Panji Demokrasi sudah mati? "
311365702,2020-10-09T16,1314609910248734720,Twitter for iPhone,"Sejauh ini aku kok belum nemu tulisan pendukung Omnibus Law yang bagus, jika ada tolong di drop kemari ya. Saya akan coba rate tentang tulisannya. Terima kasih "
1241971462061166592,2020-10-09T16,1314609899226054656,Twitter Web App,"Viral di jagad maya para simpanan dari pria\u00b2 hidung belang, yg turut memprotes disahkannya Omnibus Law melalui akun medsos mrk masing\u00b2. Lalu kenapa mrk turut memprotes? Walaupun diantara mrk ada yg berstatus \KARYAWAN TETAP\ atau \OUTSOURCING\, mrk juga dibayar per-jam! "
1294502157748563969,2020-10-09T16,1314609889331736576,Twitter for Android, MK 3 orang pilihan pres 3 orang pilihan dpr Bawaqke MK sama aja tetep kagak ada hasil
1212550725806383105,2020-10-09T16,1314609854011514883,Twitter for iPhone," Itu lah tololnya buru , uu omnibuslaw yg udah dikasih kebaikan tapi malah ditolak dan malah menguntungkan provokator mereka."
1308668771553259522,2020-10-09T16,1314609853445308417,Twitter for Android, Masa iya dari sekian banyak yang ditangkep ga ada yang ngerti tentang UU omnibus law? Masa iyaaaaa
816324403310903297,2020-10-09T16,1314609828661088256,dlvr.it,Waspada! Omnibus Law Bisa Jadi Bumerang ke Ekonomi RI
1101958568066998272,2020-10-09T16,1314609735170060289,Twitter for Android," Percis kelompokmu ya den, termasuk dirimu, makan keluargamu dan biaya pulsama bayaran sebar hoax fitnah kiri kanan, mana mungkin kota kecil seperti magelang kebumenpun semua demo omnibus law, kaget ya kamu bos mu ada gerakan spontanitas \u270c\ufe0f\u270c\ufe0f"
553455527,2020-10-09T16,1314609723098845185,Twitter for Android,"Cieee udah di delete, move on ya. Semua bisa pada waktunya. Karena 900halaman pun perlu di baca "
715798219687591936,2020-10-09T16,1314609711975546880,dlvr.it,Sultan Yakini Kerusuhan Demo Omnibus Law Didesain
802503376344780800,2020-10-09T16,1314609644799582212,Twitter for Android," Itulah budaya Korupsi orang\ yang selalu tangan dibawah, klo ndak dikasih persulit, urusan bikin lama selesai masalah dgn memberi lembaran, makanya baguslah jika kedepannya omnibus law menjadikan indonesia lebih baik dan maju kedepan. Maju dan jaya Indonesiaku"
758842987,2020-10-09T16,1314609627103817735,Twitter for Android,"Majelis Ulama Indonesia Itu bukan isi org2 Buzer, tapi Isinya Ulama2 besar dan Profesor. Mereka tahu dan menolak UU Omnibus Law (Cipta Kerja) "
1372427149,2020-10-09T16,1314609587790647296,Twitter for iPhone,skenario nya adalah
1239880048045223938,2020-10-09T16,1314609578655375360,Twitter for Android," isu khilafah hti, radikal radikul, intoleran, islaam nusantara, itu semua proyek pemerintah, yg sekarang di angkut dlm satu bus yaitu uu cipta kerja ato omnibus law ini aktor2nya bos buzer Rp "
1227181489600618496,2020-10-09T16,1314609529028452353,Twitter for Android,"Dalam kasus omnibus law, ada 2 kelas yg bertentangan. Yg mana kalau disahkan RUU itu akan menguntungkan kelas borjuis/investor dan merugikan buruh begitupun sebaliknya, Tinggal akal sehat kita yg memilih ingin memihak si Kaya yg Sialan atau si Miskin yg Tertindas. "
1080406263152893952,2020-10-09T16,1314609507243159553,Twitter for Android,Omnibus law menyulitkan bajak laut dunia baru
365947351,2020-10-09T16,1314609429082497025,Google,Geng Motor-Anarko di Medan Bikin Ricuh Demo Omnibus Law
234806326,2020-10-09T16,1314609428604186624,Twitter Web App,"Jika 1998 (dengan turunkan Soeharto) itu reformasi politik, maka 2020 (dengan omnibus law) ini adalah reformasi ekonomi. via Omnibus law"
365947351,2020-10-09T16,1314609428142923778,Google,"Tolak Omnibus Law, Mahasiswa Duduki Gedung DPRD Polman"
1314100432944259074,2020-10-09T16,1314609427022970882,Twitter for Android,"Beda provinsi tapi sama-sama mengemban amanah demi tegaknya keadilan, semoga tetap bisa bersinergi. "
365947351,2020-10-09T16,1314609426167365638,Google,Tumpah Ruah Kritikan untuk Aksi Tolak Omnibus Law Berujung Kericuhan
365947351,2020-10-09T16,1314609424355471361,Google,Saat Para Orang Tua Kaget Anaknya Terciduk Polisi di Demo Omnibus Law
17128975,2020-10-09T16,1314609407116730374,detikcommunity,Demo Tolak Omnibus Law Berlanjut di Medan dan Palembang
858897997173673985,2020-10-09T16,1314609380147355648,Twitter Web App,Eh anak2 LPDP ikut bersuara tolak omnibus law gak sih? Apa sibuk foto2 pake autumn outfit? 
150598107,2020-10-09T16,1314609379912507393,mediarealitas,"Sebarkan Berita Hoax Mengenai Omnibus Law UU Cipta Kerja, VE Diancam 10 Tahun Penjara\u00a0 - "
39225614,2020-10-09T16,1314609252128833536,Twitter for Android,"Akhirnya sadar juga setelah demo bakar-bakar halte. Bahwa sejatinya Omnibus Law tujuannya baik, tapi ada segelintir pasal yg bermasalah. Itu yg harus disorot, bukan asal teriak-teriak dan bakar halte.  "
887743587579944960,2020-10-09T16,1314609246151958528,Twitter Web App,Mahasiswa Bantah Jokowi soal Demo Omnibus Law Dipicu Hoaks
471984838,2020-10-09T16,1314609219631411201,Twitter Web App,"Oh iya. Bagaimanapun juga, Fuck Omnibus Law "
1297460830401728512,2020-10-09T16,1314609203588165632,Twitter for Android,sejarah itu ada 3
1301052979852619777,2020-10-09T16,1314609188471881728,Twitter for Android,Jangan bicara Omnibus law dulu klu blm satu naskah yg sama. Polemiknya bisa berantakan klu ternyata bicara dg masing2 naskah yg berbeda. Tunggu utk memastikan yg dibicarakan ttg Omnibus law yg sama. Krn kita blm tau yg mana naskah finalnya...
1230155449535614976,2020-10-09T16,1314609116980027392,Twitter for Android, omnibuslaw hdeh
355396128,2020-10-09T16,1314609094775369728,Twitter for Android, Udah liat blom res. Klarifikasi pak de soal uud omnibuslaw. Pakde bilang hoax yg ada di sosmed. Heran ya udah kejadian ada korban baru klarifikasi die
1128009741504901126,2020-10-09T16,1314609091617062912,Twitter for iPhone,apa 2020? pandemi? corona? omnibus law? bangun bro! ini 2011 saatnya nonton ganteng2 serigala
68930552,2020-10-09T16,1314609066300203008,TweetDeck,"Fajar B. Hirawan menyatakan, pemerintah harus aktif meyakinkan masyarakat perihal manfaat Undang-Undang Cipta Kerja (Ciptaker) atau Omnibus Law. "
1289969031391281153,2020-10-09T16,1314609051603329025,Twitter for iPhone," disitu tertulis satgas omnibuslaw kemungkinan nama\u201dyg dimasukan tanpa adanya pemberitahuan, persetujuan, maupun pelibatan. yakin? tau ah pusing w"
1255831186477166592,2020-10-09T16,1314609031256842246,Twitter for Android, murni banget ke-tidak-pintar-an pengelola situs web PR omnibus law ini 
1019456812829904896,2020-10-09T16,1314609027880419328,Twitter for iPhone,Seorang massa aksi tolak Omnibus Law yang diamankan polisi dinyatakan reaktif Covid-19.
1102181767564341248,2020-10-09T16,1314608910838489089,Twitter for iPhone,Demokrat
2392460208,2020-10-09T16,1314608899459174401,Jawapos.com auto tweet,"Demo Omnibus Law, UMS Tanggung Biaya Pengobatan 40 Mahasiswa yang Luka "
1000369451601084417,2020-10-09T16,1314608826872598529,Twitter for Android,Anggotaanggota DPR yang dungu nya selangit sedang makan.... kelaparan nunggu lamanya ketok palu UU Omnibus Law.... Yang jelas satu anak PKI dan satunya lagi wanita gatal doyan terong tetangga....
553455527,2020-10-09T16,1314608800435896320,Twitter for Android,"Sudah mulai niat baca, setelah males. Kita ulik sedikit demi sedikit.  "
253127977,2020-10-09T16,1314608700452081669,Twitter for Android,Guru Honorer Sukabumi Tolak Omnibus Law Cipta Kerja Claster Pendidikan 
1529922998,2020-10-09T16,1314608673386233856,Twitter Web App,"jangankan baca omnibus law yg 900an hlm, baca story ku aja suka ga penuh."
2847746144,2020-10-09T16,1314608595913199616,Twitter Web App,Polri Tangkap Ratusan Perusuh Demo Tolak Omnibus Law
121640063,2020-10-09T16,1314608569157779458,TweetDeck, &amp; Radio Elshinta berbagi 'behind the scene' liputan demo tolak UU Omnibus Law.
2235334212,2020-10-09T16,1314608541311803393,Twitter for Android, salah satu tulisan beliau ttg Omibus Law
135795460,2020-10-09T16,1314608529811087361,Echobox,"Berita terpopuler detikFinance (9/10) tentang Ketua umum Kadin Rosan Roeslani soal buruh terlibat dalam pembahasan Omnibus Law, dan 9 hoax tentang Omnibus Law. "
1293193664785559552,2020-10-09T16,1314608523079110656,Twitter for Android," Sebagiann kalii,jangan mandang smua ngk tau mngenai omnibus law dong"
18071520,2020-10-09T16,1314608481421291520,Twitter for Android,"Ketua Konfederasi Serikat Pekerja Seluruh Indonesia (KSPSI) seluruh Bali, Wayan Madra mengatakan bahwa tetap menolak omnibus law Undang-undang Cipta Kerja, meskipun tidak melakukan aksi turun ke jalan atau demonstrasi. "
1026108578522836992,2020-10-09T16,1314608465239711744,Twitter Web App, DPR minta polisi tangkap anggota/ketua DPR YG mengesahkan uu omnibuslaw tapi tidak Tau isi pasal nya dan tidak di bahas lbh dulu .... itu baru hebat !!!!
994947637869658112,2020-10-09T16,1314608464316964865,Twitter for Android,"Barikade Polisi Dalam Pam Demo UU Cipta Kerja Omnibuslaw. Magelang, 9 okt 2020 "
406694160,2020-10-09T16,1314608433274871808,Twitter for Android,"ada Rektor Unhas di dalam satgas Omnibus Law wajar saja, karena menteri lah yg memilih rektor. di situ lah konflik kepentingan cc "
1699274167,2020-10-09T16,1314608400999698432,Twitter for Android,Lucu sekali ini moderator indoprogress mengaku2 Jokowi dari grass root  Batalkan Omnibus Law atau Mosi Tidak Percaya IndoProgress
1184916891128627200,2020-10-09T16,1314608341398683650,Twitter Web App,"Cok, yg ikut demo trus ngerusuh, buang sampah sembarangan, ikut demo cuma buat upload di sosmed, gausah ikut sekalian. Ngakunya MAHASISWA, tapi moral dengkul. Sebelum teriak2 tolak Omnibus law, perbaiki dirimu dulu dalam bertata krama."
1308084875899973632,2020-10-09T16,1314608335375659009,Twitter for Android,"Ada sejumlah kekhawatiran banyak pihak, disahkannya UU Omnibuslaw Ciptaker Oleh DPR berpotensi besar menindas buruh --&gt; &lt;-- "
41730943,2020-10-09T16,1314608322473934848,dlvr.it,8 Mobil di Kementerian ESDM Juga Ikut Dirusak Pendemo Omnibus Law
1271082715689836546,2020-10-09T16,1314608240605315075,Twitter Web App,JATAM Sebut Nama 12 Aktor Intelektual di Balik Satgas dan Panja Omnibus Law
1298595382180499461,2020-10-09T16,1314608238957010951,Twitter for Android, Berarti lu beneran amnesia.. Kalo dari awal demokrat itu dukung omnibuslaw
2392460208,2020-10-09T16,1314608157520351232,Jawapos.com auto tweet,"Beda Sikap, Serikat Pekerja BUMN Sebut Omnibus Law Tak Rugikan Buruh "
1019456812829904896,2020-10-09T16,1314608154034937859,Twitter for iPhone,Viral mahasiswi Jogja yang diduga mendapat intimidasi dari oknum polisi saat demo Omnibus Law
2950453525,2020-10-09T16,1314608152583663618,Twitter for Android,Arsip omnibuslaw 8 oktober 2020
2674103198,2020-10-09T16,1314608112981008384,Baca Utas,Haloo  Selamat membaca! \Logika pemerintah
1164440209557114880,2020-10-09T16,1314608104617590784,Twitter for Android,Magelang tolak OMNIBUS LAW
1286832080173674496,2020-10-09T16,1314608102285561862,Twitter for Android,*Omnibus Law dan Dhoror yang Harus Dihilangkan* _Oleh
1627901748,2020-10-09T16,1314608048611102722,Twitter for Android,Hal yg mungkin orang jarang tau adalah kalau omnibus law juga berdampak pada pendidikan
329425674,2020-10-09T16,1314608047994462208,Twitter Web App,"Omnibus law itu kalo dilihat dari tujuan positifnya emang baik, untuk membuka lapangan pekerjaan sebanyak-banyaknya, dan menjawab masalah pengangguran yg masih blm bisa terselesaikan. Tapi... sisi negatifnya juga banyak. "
439834724,2020-10-09T16,1314608034329448448,Twitter for iPhone, Semangat jugaa untuk calon pekerja omnibuslaw biar cepat cepat merasakan yg kami rasakan sekarang wkwkwk
1111595565232459776,2020-10-09T16,1314608024485470209,Twitter for Android,"7.Pemerintah tetap akan menggusur rumah/lahan anda dan menitipkan uang ganti rugi tersebut di pengadilan.* *Semua harus tunduk atas nama \kepentingan umum/investasi\. Masih menganggap remeh OMNIBUS LAW, dan anda berfikir ini tidak ada hubungannya dengan anda?"
137282671,2020-10-09T16,1314607978536988672,Echobox,Bintang Emon kembali dengan konten khasnya yang kini memberikan sindiran buat DPR RI terkait UU Ciptaker dan Omnibus Law. Begini penuturannya!
1137488462670585856,2020-10-09T16,1314607900682194944,Twitter for Android,"Lah lah lah.... kalo omnibus law yg semua itu hoax.... terus ga setujunya dimananyaa ? Tau lahhh yg bener yg mana..... -____- Yg jelas grgr demo, gue lupa aja masih ada corona...."
1293885630854774784,2020-10-09T16,1314607874677514242,Twitter for Android," Dibongkar Semuanya Oleh Orang Kadin, Ketahuan"
1004737156181454853,2020-10-09T16,1314607852539977728,Twitter for Android,"Tolak omnibus law, sah kan saya dengan "
1258254748110602240,2020-10-09T16,1314607785208762369,Twitter Web App,"Polis gak benar. Brutality is unacceptable. Pak jokowi please do something, bebek don't need you. Literally, all over Indonesia isn\u2019t alright now Tolak omnibus law"
801944647,2020-10-09T16,1314607632775168001,Twitter for Android, kenapa g dri awal yak dikasi tau. sumpah baru tau sekarang ada satgas Omnibus Law. Semua aja ada satgasnya . bentar lagi satgas cari kerja si kayaknya
706662267937386496,2020-10-09T16,1314607623853932545,Twitter for Android,"Sjw yang bela demo anarkis omnibuslaw itu, Bangsat!! "
1254291122009956358,2020-10-09T16,1314607600357367809,Twitter for Android,Pergi demo tolak omnibus law\u274c Pergi demo kebutuhan insta story\u2705
1253797476051501056,2020-10-09T16,1314607567335682048,Twitter Web App,Gue kpopers dan berusaha buat paham dan melek politik .. Plis meskipun kpopers kadang ga ada ahlaq tapi kpopers bukan ga punya otak .. !!! Klo akhirnya kpopers ngikut trending soal omnibus law itu murni karna cemas ma bangsa ini ke depannya ..
1022448275767447552,2020-10-09T16,1314607565032943616,Twitter for Android,UU lingk dlm omnibus sring luput dibahas Masy Yg dikhawatirkan UU buruh krn byk sorotan akhirny gov mau menegosiasikan sedikit isinya lalu Masy sdh puas &amp; senang Pdhl ada byk pasal bahaya lainny di ciptaker yg kemungkinan lanjut krn masy TDK meributkan
548179900,2020-10-09T16,1314607539321860103,Twitter Web App,hehe baru kmrn dipersatukan omnibuslaw. skrg ribut antar fandom. jjang
2418470576,2020-10-09T16,1314607494652588033,Twitter for Android, Koreksi. Omnibus Law
145039939,2020-10-09T16,1314607402872840192,Twitter for Android,"Metode Visualisasi 3 Kolom (UU Existing, Ajuan Omnibus Law, Komentar atas Perubahan) begini juga bisa jadi pilihan pembacaan atas Omnibus Law "
1192389223313096704,2020-10-09T16,1314607394907799552,Twitter Web App,Bupati/walikota yg menolak
1192389223313096704,2020-10-09T16,1314607393125224448,Twitter Web App,"Gubernur yg memfasilitasi meneruskan aspirasi penolakan Omnibus Law ke presiden, diantaranya"
2273961331,2020-10-09T16,1314607379242123265,Twitter Web App," Kok masih syukur, gimana kalau itu orang tua anda? anda belum baca UUCK, sudah baca pasal 156 ayat (1).? Omnibus law ini cacat. karna tidak matang dalam mempertimbangkan aspek filosofis, sosiologis dan yuridis. kalau ada yg pensiun 10 org wajib bayar sesuai amanat UU."
1304651074662354947,2020-10-09T16,1314607346367123459,Twitter for Android,3 Tolak Omnibus law
1215311144233029632,2020-10-09T16,1314607340658728965,Twitter for Android, Ini bisa jadi salah satu clue Omnibus Law
478540286,2020-10-09T16,1314607302779957249,Twitter for Android,"Harusnya pemerintah sadar atas apa yg udah terjadi, aksi ini udah parah. Apa perlu harus ada aksi yg lebih chaos dari ini di berbagai kota? Harusnya mereka sadar bahwa banyak rakyat yang benar-benar menolak omnibus law yang pengesahannya terkesan terburu-buru dan sewenang-wenang."
939814642263629824,2020-10-09T16,1314607264712409088,Twitter for Android,fuck omnibus law. sekian
179845130,2020-10-09T16,1314607237487181824,Twitter for Android,Btw nih gua masih ada pidato lu
1164440209557114880,2020-10-09T16,1314607226108092417,Twitter for Android, Magelang tolak omnibuslaw
1091557101002940416,2020-10-09T16,1314607179375112193,Twitter Web App,Wanita diduga sebagai simpanan salah satu anggota DPR itu mengancam akan beri tahu istri sang DPR jika tidak ikut menolak UU Omnibus Law.
471984838,2020-10-09T16,1314607148970602496,Twitter Web App,"Halo, kawan2. Aku sempat ditahan di Polda Jatim selama 26 jam setelah tertangkap di TKP kericuhan demo omnibus law pada wilayah grahadi. Sekarang sudah di rumah tapi hp masih ditahan oleh kepolisian. Jadi untuk sementara, kontak aku lewat dm twitter atau line aja yak. Thanks."
363495132,2020-10-09T16,1314607147938803712,Twitter for iPhone,Apa ada temanmu yg menghina teman-teman aksi tapi juga menolak omnibus law ? Kok kayaknya hidupnya gak punya pendirian . Yg di demo bukan kalian woy. Kok kalian yg tersinggung. Bapakmu aja bukan DPR. 
172773561,2020-10-09T16,1314607134718390272,Twitter for Android,Omnibuslaw partai lu yg ikut menyetujui t.. lah
403296008,2020-10-09T16,1314607119329419265,Twitter for Android,Cek berita terbaru kami di
291523381,2020-10-09T16,1314607042129133570,Twitter for iPhone,Thats why I never let u be a part of parlementary ...so sad pahlawan BO turut andil tp andil dlm omnibuslaw\u2639\ufe0f
795491029201756160,2020-10-09T16,1314607003478630401,Twitter for Android,"Satgana PMI Kab. Ciamis memberikan pertolongan pertama dan pelayanan ambulans kepada kegiatan aksi unjuk rasa UU Omnibus Law di Gedung DPRD Kab. Ciamis, Jawa Barat. Jumat, (9/10). Cc "
2450716945,2020-10-09T16,1314606991910735874,Twitter for iPhone, Mbak aku mau dong...gegara 2 hari fokus ke omnibuslaw...tq sblmnya
263038876,2020-10-09T16,1314606984683909120,Twitter for Android, Om nya masih ngurusin Omnibus Law kak 
1309833229583564800,2020-10-09T16,1314606946910044161,Twitter for Android,"Jangan sampai politisi dibiarkan memanfaatkan rakyat hnya untk kpentingan suara. Apalgi di Era keterbukaan sprti sekarang ini yg sangat bebas dan liberal, ditmbh dg sstem kapitalisme. "
2215700101,2020-10-09T16,1314606944544387072,Twitter for Android," Ya sama, beda kelas pengamanannya secara penebangan hutan pasti ada sangkut pautnya dengan Omnibuslaw.. lancar terus dah nebanginnya"
8.99905E+17,2020-10-09T16,1314606943277772800,Twitter for Android, Penjelasan Presiden tentang Omnibus Law.
804737224629624832,2020-10-09T16,1314606911396868096,Twitter for Android,"Udah pada nonton belom penjelasan Presiden mengenai Omnibuslaw yang lu org bilang kontroversi itu ? Kalo ga ada paket data, cari wifi sana. Kalo belom ngerti jga, bukan urusan gw."
1659067717,2020-10-09T16,1314606904308461569,Twitter Web App,Perbedaan sikap terhadap OmnibusLaw UU Cipta Kerja REKTOR
866432224878510081,2020-10-09T16,1314606894237974528,Twitter for Android,"Sy catat 2 gub menolak Omnibus Law, Jabar dan Sumbar. Utk , pelajari dulu UU tsb dan dengarkan video ini. Jgn cari panggung, selamatkan diri &amp; beri pepesan kosong. Kalo gub Sumbar, kita tau siapa dia. No comment "
156251666,2020-10-09T16,1314606861065150467,Twitter for Android,Anarko Diduga Biang Kisruh di Aksi Demonstrasi Tolak UU Cipta Kerja Omnibus Law
156251666,2020-10-09T16,1314606820841799680,Twitter for Android,Seorang Jurnalis Hilang Saat Liput Demonstrasi Tolak UU Cipta Kerja Omnibus Law di Jakarta
520520466,2020-10-09T16,1314606813656969216,dlvr.it,"Omnibus Law Banjir Penolakan, Lieus Sungkharisma Desak Jokowi Terbitkan Perppu "
1091557101002940416,2020-10-09T16,1314606786654085121,Twitter Web App,"Jangan tanya emang dia siapa.. Dia anggota SatGas Omnimbus Law nya ,Gimana nih drun... ? Bingung kan lu ? Sudah demo, sudah dukung demo ternyata ada nama Anies di salah 1 anggota Satgas Omnimbus Law nya. "
156251666,2020-10-09T16,1314606780559683586,Twitter for Android,Demo Tolak UU Cipta Kerja Omnibus Law Berimbas Transjakarta Rugi Rp45 Milyar
540493216,2020-10-09T16,1314606742722895873,Twitter Web App,Jokowi Minta MK Dukung Omnibus Law | Republika Online
156251666,2020-10-09T16,1314606641073934336,Twitter for Android,Ribuan Mahasiswa Geruduk DPRD Kuningan Tolak UU Cipta Kerja Omnibus Law dan Desak Ketua DPRD Mundur
1262660046946615299,2020-10-09T16,1314606577127571457,Twitter Web App,Fahri Hamzah ungkapkan alasan dukung Omnibus Law. Ini katanya
1220532680430743552,2020-10-09T16,1314606557506621440,Twitter for Android,"mpshhh 12 Rektor dari UGM, UI, hingga ITB Masuk Anggota Satgas Omnibus Law "
30617522,2020-10-09T16,1314606555061313536,Warta Ekonomi,KAMI Kutuk Kekerasan Aparat terhadap Pendemo Omnibus Law
1065057704517885952,2020-10-09T16,1314606539131428864,Twitter Web App,MAHASISWA PELITA BANGSA MENINGGAL DIPUKUL POLISI SAAT DEMO [MISLEADING CONTENT] Berdasarkan hasil pemantauan Tim Jabar Saber Hoaks. Beredar di media sosial jika ada mahasiswa Universitas Pelita Bangsa yang meninggal karena bentrok dengan polisi saat demo menolak Omnibus Law.
319652937,2020-10-09T16,1314606529312550914,Twitter for Android,"Rata-rata orang yang dukung Omnibuslaw ya kerjaannya udah aman, kayaknya gapernah tuh dia ngerasain minum es teh tapi bawahnya anget"
763728920742985728,2020-10-09T16,1314606519917346817,WordPress.com,Fraksi PKS DPRD Surabaya Minta Pemerintah Batalkan Pemberlakuan UU Omnibus\u00a0Law
972265402481831937,2020-10-09T16,1314606502921924609,Twitter Web App,Cie... Yang bikin trending lain. Yang bikin pengalihan isu. Cie... Abis ini pasti keluar berita covid dan tetek bengeknya. Supaya mereda. Ketebak lu goblog.
1234686485472796672,2020-10-09T16,1314606493338009601,Twitter for Android,"omnibuslaw, penghianatan rezim kapitalisme demokrasi, saatnya Islam selamatkan negeri "
3089019931,2020-10-09T16,1314606470877515778,Twitter for Android, Jadi katanya tuh dengan adanya omnibus law ini akan menambah investor pada dateng ke indo. Semakin banyak investor di indo maka lapangan pekerjaannya pun di indo akan bertambah. Dan akan semakin banyak perputaran uang di indo (cont)
1150929869007552512,2020-10-09T16,1314606439843786753,Twitter for Android,Eh ga ada salahnya kok baca draft omnibus law yg 905 halaman itu dulu daripada membaca media yg cuman motong\ kutipan perundang\an. Makasii lo udah ngebakar fasilitas umum. Selamat sudah membakar yang rakyat dan uang sendiri dengan otak kosong.
1000771338481487873,2020-10-09T16,1314606437645971457,Twitter for Android,"Mau nanya pendapat kalian gimana,gw ngambil ini dari FB. "
69183155,2020-10-09T16,1314606382742745088,Echobox,"Demonstrasi menolak omnibus law UU Cipta Kerja di DPRD Sumatera Utara berujung ricuh. Disebut, terdapat massa dari kelompok anarko bergabung dengan geng motor. "
559056529,2020-10-09T16,1314606354477137920,Twitter for Android," Terus nanti ada yg salahin Gubernur DKI deh. Sudah tahu lagi pandemi, ekonomi sulit knp Pemerintah &amp; DPR ngotot banget sah kan UU Omnibus Law"
1225432911899324419,2020-10-09T16,1314606352992407552,Twitter Web App,Pengakuan Anies Namanya Dicatut Jadi Satgas Omnibus Law
1111595565232459776,2020-10-09T16,1314606342674415621,Twitter for Android,"2.Saya rasa jangan hanya buruh yg turun, warga sipil juga wajib. Prof. Refly Harun / Pakar hukum Tata Negara. *Jika anda tidak peduli UU OMNIBUS LAW, dan anda berfikir kalau UU tersebut hanya merugikan kaum buruh. Anda salah besar,*"
2450716945,2020-10-09T16,1314606312768983042,Twitter for iPhone, Mbak e aku mau dong...gegara kmrn 3 hari fokus ke aksi ke omnibuslaw...tq sblmnya
1307127477291028480,2020-10-09T16,1314606251410481153,Twitter for Android,"Omnibus law Rancangan Undang-Undang (RUU) Cipta Kerja resmi disahkan DPR menjadi Undang-Undang (UU) pada rapat paripurna, Senin (05/10/20) lalu. Berita lengkap klik link dibawah  "
1210237090048249856,2020-10-09T16,1314606233093992449,Twitter Web App,"tapi omnibus law emg bagai pisau mata dua, atleast aksi kali ini buat awarness masyarakat aja kalau 6 bulan lagi tujuan2 pemerintah yang digaungkn ga terlaksana ya.. AKSI LAGI AJG "
1289585978047262722,2020-10-09T16,1314606232901091333,Twitter for Android,apa ini
